strain_id,strain_code,strain_name,genus,species,origin,environment,n_colonies,n_replicate_wells,timepoint_h,area_median,area_mean,area_var,area_sd,l_median,l_mean,l_var,l_sd,a_median,a_mean,a_var,a_sd,b_median,b_mean,b_var,b_sd
197,DBVPG_4408,4408,Rhodotorula,Rhodotorula mucilaginosa,Italy,marine,4,4,90.0,26276.0,20513.25,188082170.91666666,13714.305338465621,74.68376578203569,74.38201694731622,3.7042898414112533,1.9246531743177142,9.378641978626117,7.769277103296334,13.967642232766195,3.737330896878974,1.8282814547079806,1.7367641047224547,1.0902690969228839,1.0441595169910025
206,DBVPG_4466,4466,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,90.0,27081.0,27087.0,1902234.6666666667,1379.2152358013839,75.53914340269063,75.54984617747876,0.21232145175779538,0.4607835194077533,9.96880827479124,9.974229102342372,0.0008138118836996975,0.0285273883084256,1.1410852000257932,1.2181157940779563,0.04790487898068376,0.21887183231444782
233,DBVPG_4534,4534,Rhodotorula,Rhodotorula mucilaginosa,Italy,sand,4,4,90.0,31492.0,29409.25,34131500.91666667,5842.217123375908,76.89005574567764,76.75117417287814,0.6198082945411482,0.7872790449015826,7.895942880729673,7.792518874605872,0.1731477399690422,0.41611024977647715,1.5531711412383797,1.5324206182368156,0.040959887034652885,0.20238549116637014
171,DBVPG_4618,4618,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,90.0,13837.5,17954.5,123806557.66666667,11126.839518329842,75.23714284451341,75.2054379093976,0.8281476367414262,0.9100261736573438,11.138361199598837,10.683500137367796,2.3749863108077824,1.5410990593754128,3.5779318462987817,3.575916503628043,0.12375224470276784,0.35178437245387667
189,DBVPG_4669,4669,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,90.0,28134.0,28464.0,23521425.33333334,4849.8892083565515,72.171335182414,72.31116173448137,1.753993552083186,1.3243842161862192,10.376424435652758,10.59133428212132,0.4455798912520746,0.6675177085681507,5.165268269373968,5.201601692746182,0.19104218074752866,0.4370837228123791
198,DBVPG_4920,4920,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,3,3,90.0,17429.0,19993.666666666668,32150225.33333333,5670.116871223496,74.3425470130817,74.26933635949955,0.39159180307779384,0.6257729644829615,12.405732524641389,12.916600741326334,1.5740952290079737,1.2546295186261056,2.0996015991168404,2.163157168771853,0.01705920784862583,0.13061090248760182
207,DBVPG_4945,4945,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,90.0,30974.0,31029.5,953419.6666666666,976.4321106286226,75.48544870294045,75.43691668624543,0.8155913037933779,0.9031009377657504,11.485389177882556,11.443445786693285,0.4039861288607393,0.6355990315133743,0.8737799779997613,0.9306024867400314,0.11209952356516206,0.33481266936178217
216,DBVPG_4946,4946,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,90.0,29696.0,26112.25,168736440.25,12989.859131260815,74.50517664539304,74.02089049361734,1.339726129464494,1.1574653901799803,11.663366514029716,10.990174575678427,3.799684513372734,1.9492779466696724,1.857877085347498,1.8303821323414544,0.0262399411930872,0.16198747233378016
225,DBVPG_4947,4947,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,90.0,34130.0,34368.5,2637924.3333333307,1624.1688130651107,76.30711126526442,76.00263713378033,2.3282162827052484,1.5258493643558817,10.323656633878937,10.34341819998754,0.01017845569002745,0.10088833277454559,0.7347781658027963,0.8382204988686914,0.15836084418416035,0.39794578045779094
234,DBVPG_4949,4949,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,3,3,90.0,26492.0,28045.333333333332,14045637.333333332,3747.7509700263345,76.4914146701729,76.33298380689494,1.060329463788691,1.0297230034279563,6.33535861244991,6.4184985381033615,0.16149745347093064,0.40186745759134396,2.036358045929476,2.0370163898496148,0.015399533961894158,0.12409485872466336
243,DBVPG_4950,4950,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,90.0,27391.0,26130.25,10188741.583333336,3191.9808243993784,75.19443178477198,75.13652038256305,0.9676832090698526,0.9837089046409271,4.620648179778502,4.636854940878628,0.02393454963758236,0.1547079494970519,3.9888398319490372,3.918384695715166,0.05440124430463802,0.23324074323462018
253,DBVPG_4956,4956,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,90.0,26551.5,24077.0,60235954.0,7761.1825129937515,74.97744765855667,74.81545925959685,2.6157551350635835,1.6173296309236356,10.37733964664303,10.21357692405088,0.6600089077290479,0.8124093227733468,1.0929882642586375,1.1001467928574011,0.07925962458539988,0.28153085902863273
262,DBVPG_4957,4957,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,3,90.0,25878.5,26612.0,11759359.333333336,3429.192227527255,74.05130701818928,74.10617731541738,0.1553533156009025,0.3941488495491297,10.551857319100119,10.596146198043769,0.22721810007431456,0.4766739976905753,4.562486618498779,4.574416753270921,0.008816087237096865,0.09389402130645415
271,DBVPG_4958,4958,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,90.0,37186.5,36842.0,2529801.999999999,1590.5351300741518,73.66352898986304,73.68395066641574,0.31282186924289274,0.5593048088858996,12.755756799536735,12.560430825134258,0.18434439922061663,0.4293534665291718,5.474747557549254,5.474591105297849,0.004552658078863779,0.06747338793082631
280,DBVPG_4962,4962,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,90.0,23082.0,23016.0,65108833.333333336,8069.004482173333,74.99619519065588,74.42659464930628,1.9711631990731586,1.403981196125204,11.167827007812242,11.229676513022383,0.4166392383575442,0.645475978141359,2.457795148594344,2.4649826484567594,0.3280712660577943,0.5727750571191053
289,DBVPG_4963,4963,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,90.0,26618.0,27450.75,19929930.250000004,4464.295045133106,73.98381085748773,73.82201439585664,0.538724375169198,0.7339784568835778,11.104772482365979,11.047717175838079,0.5646155075778568,0.7514090148366979,2.3552681414960475,2.3472079419563836,0.0024137352884050743,0.04912978005655098
298,DBVPG_4964,4964,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,3,3,90.0,25399.0,26414.666666666668,39842434.33333334,6312.086369286572,73.10949092740177,73.5360755578191,0.7127768143205281,0.8442611055357981,10.30089795285971,10.255501876880642,0.10893076810677185,0.3300466150512255,3.88066316515262,4.0700043256892435,0.12139114191977973,0.3484123159702879
307,DBVPG_5225,5225,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,3,90.0,29080.5,27781.5,17715968.333333332,4209.034133068219,75.57305812524362,75.32384653786792,0.5179211883705612,0.7196674151096194,10.509237160359756,10.477968234829444,0.3247172805029542,0.5698396971982157,2.567053539841763,2.5949564964410476,0.025700758070107566,0.16031455975708372
313,DBVPG_5226,5226,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,90.0,32081.0,52636.5,2097517601.6666667,45798.66375416063,74.59914954769002,74.69271941989095,0.29000076837082095,0.5385171941273751,9.899767271232873,8.058366495722073,17.92785884372937,4.234130234620727,1.680890007493796,1.535263563781003,0.47889531495589915,0.6920226260433247
245,DBVPG_5227,5227,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,90.0,32919.5,32191.25,36167348.25,6013.929518210202,74.87989286756834,75.18292378475186,1.0454011801412886,1.022448619805068,8.542564517133977,8.43644891828276,0.3220886602274101,0.5675285545480598,2.989622410826459,2.970756111098391,0.011766450212764387,0.1084732695771838
254,DBVPG_5228,5228,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,90.0,28640.5,29241.25,11213703.583333336,3348.686844620341,73.69262346450357,73.59315228752838,0.4134593010990529,0.6430080101359958,10.97139064649401,11.02226059975945,0.31587898916600693,0.5620311282891784,4.028900793976092,4.078704521155332,0.33467054974832905,0.5785071734631552
263,DBVPG_5229,5229,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,90.0,29428.0,29082.75,55226320.25,7431.441330589914,73.48235390434677,73.62866896622492,0.5882409126720888,0.766968651687987,10.716665051137248,10.81078467423864,1.4766195540114702,1.2151623570582946,4.500817503613652,4.547508603740369,0.2360290288284795,0.48582818858983423
272,DBVPG_5235,5235,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,90.0,25696.0,27006.0,15930056.0,3991.247424051784,75.43955202668946,75.09755946203626,0.7955567178052307,0.8919398622133842,10.916722144404464,10.6741705029635,0.6859196651909247,0.828202671567126,1.795185395832477,1.7512476934826244,0.2014404185651789,0.4488211431797514
281,DBVPG_5236,5236,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,3,3,90.0,27402.0,27438.666666666668,58156884.33333334,7626.066111261647,75.35996687562401,75.63947366621689,0.9830964455997536,0.9915122014376594,10.37353131741925,9.881411383821591,4.091500614650826,2.0227458106867573,0.676180272828053,1.4356525495085595,2.8840275655502867,1.698242493152932
290,DBVPG_5757,5757,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,90.0,27965.5,29488.75,45587402.25,6751.84435913625,76.14648562812604,75.85960569394838,0.63425381732825,0.7964005382521097,8.509493435222282,8.554458654064852,0.2503456065498219,0.5003454871884245,1.5083144557578254,1.5619163587416969,0.03990647882676126,0.1997660602473835
299,DBVPG_5758,5758,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,90.0,24864.5,24965.5,3713541.6666666656,1927.0551799745292,76.05796541877851,76.0027389632347,0.33664922485924903,0.5802148092381382,8.5396719298126,8.552644963355068,0.12442193871363257,0.3527349411578509,1.79568568881866,1.776640309301608,0.12991903810543112,0.3604428361133442
308,DBVPG_5759,5759,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,90.0,19648.5,20617.25,25424752.916666668,5042.296393179071,75.02703204181725,74.75577388479935,0.8376753048958244,0.9152460351707755,8.035309841810044,8.222709830010222,0.3069696659779961,0.554048432881094,1.630875410324889,1.8928916995753164,0.9211297934041092,0.959755069486017
246,DBVPG_6091,6091,Rhodotorula,Rhodotorula mucilaginosa,Italy,insect,4,4,90.0,28450.0,28196.25,38312412.91666668,6189.702167040566,73.72442412103408,73.81477125293388,1.991058874016333,1.4110488559990872,11.023505531356642,10.883746627968211,0.7955964447103292,0.8919621318813535,1.8265920597344776,1.7443140806896658,0.03822031013435232,0.195500153796237
303,DBVPG_6092,6092,Rhodotorula,Rhodotorula mucilaginosa,Italy,unknown,4,4,90.0,21727.0,21247.25,41508052.25,6442.674308856533,74.84883194934594,75.29459860328004,0.9027251408056275,0.9501184877717239,9.132757870972203,8.941075957073128,0.8382606579088225,0.9155657583750184,0.7282301281287595,0.8730638971533561,0.12143497470989056,0.3484752139103878
255,DBVPG_6093,6093,Rhodotorula,Rhodotorula mucilaginosa,Italy,unknown,3,3,90.0,10791.0,16132.666666666666,162736484.3333333,12756.82109043367,74.90617423611073,74.6735110040989,0.40227136004306674,0.6342486578961494,8.549336544114883,9.249889765041543,2.1153831215152032,1.454435671150568,0.6745632941776991,0.8095881150295803,0.16247568478568125,0.40308272697509784
264,DBVPG_6094,6094,Rhodotorula,Rhodotorula mucilaginosa,Italy,unknown,4,4,90.0,31303.5,29670.0,38069724.666666664,6170.066828379306,73.79976041678822,73.74417301367731,0.14323961886982253,0.3784701030065949,11.803751164834328,11.358966413720868,1.181373353733297,1.0869100025914276,5.085791328360806,5.028794772792253,0.24891749775465222,0.4989163233996781
300,DBVPG_6593,6593,Rhodotorula,Rhodotorula mucilaginosa,Italy,unknown,4,4,90.0,31799.5,47588.5,1728569840.3333333,41576.07293063323,74.70579684684483,74.82511804601177,1.3627427243229835,1.1673657200393472,9.761851233201487,7.897942334149484,19.008042133864084,4.359821341966215,1.8752728672783103,1.5969748451346881,1.2986015460087097,1.1395619974396785
309,DBVPG_6649,6649,Rhodotorula,Rhodotorula mucilaginosa,Italy,plant,4,4,90.0,23440.0,23068.5,16831889.666666668,4102.668603076133,77.36079350893581,77.02695880122553,1.6376673922183194,1.2797137930874698,8.838094423821719,8.803508479444014,0.04971181139867811,0.22296145720432964,2.8690645722633468,2.8641419162191206,0.010400432662650035,0.10198251155296204
315,DBVPG_6660,6660,Rhodotorula,Rhodotorula mucilaginosa,Italy,food,4,4,90.0,29817.5,48052.75,1704800390.9166667,41289.228509584274,76.03632181086991,75.99605573833989,0.7980422610107997,0.8933321112614276,8.45742612605266,6.789761524875885,11.766861757355064,3.4302859585397636,1.7094652354068984,1.572703731055483,0.4223656694429622,0.649896660587637
318,DBVPG_6741,6741,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,90.0,33036.0,30767.75,61300368.916666664,7829.455211996979,75.72765012487704,75.6568366285328,0.6518681981005985,0.8073835507988744,10.82382326074613,10.707341120405264,0.24685525079159074,0.4968452986509893,1.4325214123251717,1.4704320514485614,0.027870161234466118,0.1669435869821483
256,DBVPG_6742,6742,Rhodotorula,Rhodotorula mucilaginosa,Italy,unknown,4,4,90.0,31188.0,31964.75,7302154.250000003,2702.249849662315,75.92092184745138,75.6548860227578,0.3422123391590175,0.5849891786683045,10.167855438200354,10.209100734803418,0.07325823831890824,0.2706625912809309,0.8211151304087172,0.8747873867153255,0.10248987672635952,0.32014040158399176
265,DBVPG_6743,6743,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,4,4,90.0,28537.5,27160.0,70920848.66666667,8421.4516959172,75.90705716720646,75.6508017142395,0.9994004445726078,0.99970017733949,9.905630636454276,9.890169965331,0.45568943478128743,0.6750477277802566,1.58291930031208,1.6236422860455206,0.06846223862629962,0.2616528972251208
274,DBVPG_6803,6803,Rhodotorula,Rhodotorula mucilaginosa,Italy,soil,3,3,90.0,24640.0,24955.0,41618889.0,6451.270340018313,78.30747362080558,78.0710359107702,0.5349419278681249,0.7313972435469831,6.149225122035917,6.243430329058913,0.09612947073699424,0.310047529803084,0.37295183173255975,0.36907632443438826,0.03391552765066368,0.1841616888787233
283,DBVPG_7019,7019,Rhodotorula,Rhodotorula mucilaginosa,Italy,unknown,4,3,90.0,23614.5,24009.75,49941642.916666664,7066.940138183333,75.1391249522928,75.08687353171081,0.6095027272850665,0.7807065564506721,9.999369026130953,9.940249120873782,0.8485710434191572,0.9211791592405666,1.5778055280705694,1.5504230676912312,0.16879190347744086,0.4108429182515391
257,DBVPG_8043,8043,Rhodotorula,Rhodotorula mucilaginosa,Italy,water,4,4,90.0,30614.0,30784.0,13670600.0,3697.3774489494576,75.489082882443,75.36866812669183,0.9421268497392563,0.9706321907598451,10.261241968072639,10.22788591351869,0.054784229724844674,0.23406031215232684,0.9610808165425255,0.9370516555007369,0.07122734453683507,0.2668845153560526
334,JES-025-001,JES-025-001,Rhodotorula,Rhodotorula mucilaginosa,America,,8,8,90.0,31471.5,31184.375,98812054.83928572,9940.425284628707,76.26719800053226,75.80209401609922,1.6075014312293097,1.2678727977322133,8.725539851768023,8.715053012897233,0.8027120083433986,0.8959419670622638,2.8524491122505435,2.8945657659256883,0.2446652393103829,0.49463647187645077
322,NRRL_Y-2510,Y2510,Rhodotorula,Rhodotorula mucilaginosa,America,unknown,3,3,90.0,17133.0,16772.333333333332,14820129.333333334,3849.692108900832,74.34228301190606,74.50300013081643,3.852438371898718,1.9627629433782159,0.479598252157154,0.5015461278731018,0.07280912244338067,0.269831655747395,0.6125381045711364,1.260420538348635,2.2364464518987472,1.4954753264092147
32,TFCN_100D-1,100D-1 BY31-H3,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,3,87.0,19845.5,20214.25,46104556.25,6790.033597118648,73.00390095147472,72.94229459595573,0.8496800069557825,0.9217808887993841,10.399488588960768,9.868404229016427,2.65390368238261,1.6290806248871201,5.064201734125673,5.080347025566251,0.044817209435530025,0.21170075445196226
99,TFCN_102C-1,102C-1,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,28823.5,29700.75,58475701.583333336,7646.940668223688,74.31054901002894,74.59105388283031,0.4764050423904287,0.6902210098152828,10.036358991771605,10.322432400008076,0.9676756722218073,0.983705073800988,2.0136589908505864,2.076949858019425,0.26271801553911306,0.5125602555203759
4,TFCN_102C-2,102C-2,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,30296.0,29515.25,57344715.583333336,7572.629370524702,76.29225395231327,75.62521583580723,2.380767693743929,1.5429736529649263,10.510515347391559,10.128510120383016,2.43049433096933,1.5590042754814144,1.268899588541622,2.1084362467549993,5.255040833430283,2.2923875835971286
20,TFCN_102D-1,102D-1 8130,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,20491.5,20818.5,299232401.6666667,17298.335228185013,73.92831786550596,72.84609720217284,10.802563214558282,3.286725302570673,7.209034905266281,6.431843622484751,19.46147653706683,4.4115163534851405,4.004749855975898,3.0810945861615755,6.459823245728224,2.541618233670868
161,TFCN_102D-2,102D-2,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,28002.5,27255.25,36937124.25,6077.591977913621,74.4473762608745,74.24263228878033,0.4884197699992381,0.6988703527831454,10.663652122468628,10.502851825248467,1.341380243850922,1.1581797113794223,3.3789416269737247,3.2942516428586557,1.3026844943249365,1.141352046620558
5,TFCN_105A-2,105A-2,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,20151.5,19356.5,23377817.666666668,4835.061288822167,73.86012090380987,73.63374976445012,0.5634021836391946,0.75060121478665,9.439718520910912,9.743147990082218,4.326793992714477,2.0800947076309955,2.1723818213311654,2.9667990906237756,4.612926939619339,2.147772553046374
172,TFCN_106A-1,106A-1,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,31685.5,43831.5,728272449.6666666,26986.523482410004,74.87388795538737,74.97702714863479,2.0088340224130454,1.4173334196345775,10.448029184058933,8.412781740645421,20.66264311363343,4.545618012287595,1.2988474224599533,1.2609011635897227,0.09823258946500024,0.31342078658729744
8,TFCN_107A-6,107A-6 BY31-B6,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,20213.5,20743.0,28566438.0,5344.757992650369,73.73980330383992,73.88226612145942,2.1096166269868255,1.4524519362054036,10.396823752226531,10.271148090547175,0.20762419862662637,0.45565798426739584,5.33202278267233,4.262922252778095,5.086700379763356,2.25537145050729
41,TFCN_107C-3,107C-3,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,23394.5,24325.5,47175645.666666664,6868.452931094939,74.54170820014447,74.69932800719334,0.7367545834721545,0.8583440938645495,9.602113407253658,9.725655176159844,0.6047659789332239,0.7776670103156131,2.6982366164423235,2.7417570601513064,1.002782240487414,1.0013901539796635
23,TFCN_110C-1,110C-1,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,2,2,87.0,12500.0,12500.0,301596800.0,17366.542545941607,71.52118118449266,71.52118118449266,6.164279781605154,2.482796766069497,5.606710281652647,5.606710281652647,30.708539179647413,5.541528595942406,2.7624770747889604,2.7624770747889604,3.037118460322088,1.7427330433322505
50,TFCN_118C-2,118C-2 BY31-G1,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,24385.0,24640.75,28154010.91666667,5306.035329383576,73.34472608998229,74.00567558322467,2.7788015840324634,1.666973780247447,10.203956161836281,9.976876879998043,2.0485024396565716,1.4312590400261482,4.608085108582083,4.300540503543718,1.5861747576901966,1.2594343006644675
11,TFCN_122C-2,122C-2  BY31-A2,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,21641.0,20202.75,147135446.25,12129.940076109197,75.86813438172015,75.38079801362908,2.807335836419901,1.675510619608214,7.778587538205414,7.723697778737013,1.2262507900992523,1.1073620862659388,1.285596279763379,1.3331502237806965,0.34698897353862995,0.5890576996684026
14,TFCN_130D-4,130D-4 BY30-H7,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,20250.0,18130.5,39075963.666666664,6251.07700053892,74.7006286064591,74.40374954884524,3.617781780767317,1.9020467346433203,9.240762135275553,8.756182152255693,2.467866148994846,1.5709443494264352,2.1166252812572672,2.3914920565094864,3.9360777908846174,1.9839550879202426
2,TFCN_134A-3,134A-3 BY30-D2,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,26169.0,27206.25,33578950.916666664,5794.73475809434,75.36863476621826,75.29271721269683,1.4593031626655826,1.208016209603821,9.047471626181109,9.06152097400497,2.622363897635012,1.6193714514079258,2.1952588929748718,2.713466095474787,1.7275934606248677,1.3143794964259248
25,TFCN_137C-3,137C-3 BY30-I4,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,15485.5,15436.25,160252218.25000003,12659.076516476232,74.08300836150298,73.62954604683837,7.78963354101293,2.7909914978395993,9.2986271190241,8.173162674215305,10.48637426864581,3.2382671706710378,1.116546358046966,1.1550106547025485,0.7095099934254302,0.8423241617248256
75,TFCN_137D-4,137D-4 BY30-H6,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,25374.0,25412.75,29241888.25,5407.576929642333,75.11674145715271,74.99947637144686,0.20711594614394876,0.4550999298439286,9.429702746658164,9.441972848344449,0.535428352951581,0.7317296993778378,2.27185654479109,2.3163292711448484,1.2688555710798515,1.1264348942925426
73,TFCN_138A-1,138A-1 BY31-C1,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,22666.0,24443.5,29792702.33333334,5458.269170106339,74.72385658106825,74.7624579783454,0.3930191541414365,0.6269123975017853,8.733061286834598,8.930141779674354,1.076191609695816,1.0373965537323786,2.2196535432241316,2.1324164796480694,0.7172463533452588,0.8469039811839704
64,TFCN_140A-3,140A-3 BY30-G2,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,21451.0,21436.25,9307110.250000002,3050.755685072143,73.3825968294463,73.66736930347264,2.513678996806034,1.5854586077239714,9.828477731951086,9.659539515392266,1.637782157248038,1.2797586324178627,4.3116699729428944,3.6190933784485546,5.53963159473081,2.353642197686558
13,TFCN_141C-2,141C-2 BY30-H4,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,20452.0,24888.25,103539341.58333333,10175.428324318014,74.81159764282805,74.84445014814172,0.20778921579836407,0.4558390239968097,9.290866646781595,9.296404907872049,0.5031679963999746,0.7093433557875725,1.7679611306588627,1.7471392105680745,0.799197641208962,0.8939785462800335
158,TFCN_152A-1,152A-1 BY32-H1,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,36823.0,56449.0,2163569580.0,46514.18686809434,75.23442211785728,75.03946209592667,1.886802909693493,1.373609445837314,7.821669619172258,6.877243560527504,15.713726195828313,3.9640542624727417,2.543072537742397,2.4708803970794,1.069591046192474,1.0342103491033505
19,TFCN_152A-12,152A-12 BY32-A3,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,27227.0,26051.75,24944765.583333332,4994.473504117659,74.51754168982193,74.57525218823791,0.18443136571142257,0.42945473068930395,10.028490240014134,9.885060436491802,0.2610029990431319,0.5108845261339708,2.604182682035411,2.8477152563935517,0.5997148371660971,0.7744125755474901
83,TFCN_152A-2,152A-2 BY32-I1,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,19311.5,15592.5,112285218.99999999,10596.472007229575,73.26717029219498,73.10113428425369,3.733378997282943,1.9321953827920568,9.136882850671865,7.732566226292489,17.49398257359517,4.182580850813905,2.751023558571047,2.593451773880093,6.7286314108929615,2.5939605646372037
159,TFCN_152A-5,152A-5 BY32-C2,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,25394.0,26038.25,6791016.916666668,2605.9579652532134,75.26052171640961,75.45364837423413,0.3799951927309111,0.6164375010744488,9.822639222086675,9.584553657346659,0.3453620913837272,0.5876751580454351,0.7119746416495654,0.8878446435570758,0.595492472169053,0.7716815872943017
150,TFCN_152C-5,152C-5 BY32-F3,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,26501.0,26093.0,63826086.666666664,7989.123022376528,74.83157793249535,74.31694091329385,1.6412075961144186,1.2810962477949963,10.185892421778906,10.574427867371146,1.0437099612688656,1.021621241590476,4.290235841025303,4.192057483857262,1.4749522973672733,1.2144761411272242
117,TFCN_17-0-2E334-10,17-0-2E334-10 BY116-C8,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,23379.0,24747.75,41217239.58333333,6420.065387777085,75.18065832899529,75.40040221011323,0.4321055390011029,0.6573473503415853,9.810625514468457,9.712158297990783,0.3827985876056461,0.6187071905236322,2.582238236907808,2.1464356175336348,1.4462253680959078,1.2025911059441226
126,TFCN_17-0-2E334-4,17-0-2E334-4 BY116-G7,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,29944.5,28863.5,14168377.666666666,3764.0905497432796,76.00656730810513,75.66014098728716,0.7481316217298367,0.8649460224371441,9.667455681858602,9.82687203262455,0.5992565385334422,0.7741166181741884,3.1437806921419065,3.392928801066142,0.6554132582062068,0.8095759743261943
174,TFCN_17-0-2E337-3,17-0-2E337-3 BY117-H4,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,90.0,29513.0,27867.25,41650122.25000001,6453.690591436811,75.24103599668895,75.08073131142152,0.5786948204736425,0.7607199356357388,7.5816924213865375,8.02433288742916,1.436548924151526,1.1985611891562007,3.735921989160751,3.869280567025821,0.2101793897969609,0.45845325802851583
54,TFCN_17-0-2E390-1,17-0-2E390-1 BY126-B7,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,27713.5,29534.5,38131736.33333333,6175.089985849058,75.33243316861123,75.14479513129432,0.16332618206520286,0.4041363409360792,9.192420223393295,9.050111254145378,0.5946896057870196,0.7711612060957291,3.687404726251464,3.1928497333382793,1.457019031294033,1.2070704334437294
63,TFCN_17-0-2E390-2,17-0-2E390-2 BY126-C7,Rhodotorula,Rhodotorula mucilaginosa,China,,3,3,87.0,20655.0,24473.333333333332,62107314.33333334,7880.819394792228,73.01980973663916,73.0906481259518,0.8868920568317618,0.9417494660639643,9.03480757470071,9.235362335050494,3.025496486612445,1.7393954371023412,4.851321681502774,4.5954014811005175,0.8301666079069576,0.9111347912943274
36,TFCN_17-267M-1,17-267M-1 BY121-A4,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,25780.5,26385.25,37736034.916666664,6142.9662962339835,75.35154059692607,74.83753815186458,2.6922048165765404,1.6407939592089376,7.8017494484732826,7.294934375311742,2.04848183949724,1.4312518434912984,3.4871571196124607,3.2248714267590657,0.46757331054465556,0.6837933244370374
1,TFCN_17-291Y-1,17-291Y-1 BY126-B8,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,26216.5,25960.5,16981078.999999996,4120.810478534531,74.75296889266426,74.87528885395253,0.6327482987785954,0.7954547748166425,8.59838734839799,8.69227242727331,1.008625653704624,1.0043035665099593,3.9830438397110752,3.7306965820327775,0.755107538277127,0.8689692389705903
68,TFCN_17-325D-2,17-325D-2 BY116-B4,Rhodotorula,Rhodotorula mucilaginosa,China,marsh_tidalflat,4,4,87.0,25398.0,26072.0,21448528.666666668,4631.255625277736,74.27068377976053,74.17662987666759,1.0998599060457364,1.0487420588713587,10.126358946329322,10.10680955117943,0.4502655736088845,0.6710183109341238,2.575866490507761,2.633559611022992,0.9177182709362103,0.9579761327591676
